Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
12.96,5,2018,5,26,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,22.032
285.576,5,2018,7,31,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,475.96000000000004
22.24,5,2015,10,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,61.160000000000004
14.62,4,2015,5,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,29.240000000000002
48.36,2,2015,12,29,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,29.9832
16.256,4,2018,4,7,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,27.635199999999998
219.184,4,2018,4,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,277.894
95.84,1,2016,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,116.805
12.39,5,2016,5,29,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12,False,False,False,False,True,False,False,False,False,False,13.399555555555557
35.88,6,2017,9,22,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12,False,False,False,False,True,False,False,False,False,False,27.337142857142858
477.3,7,2018,5,27,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34,False,False,False,False,True,False,False,False,False,False,572.76
12.32,6,2017,9,17,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,18.233600000000003
8.608,5,2015,9,8,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,13.45
136.26,4,2018,6,3,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,58.03666666666667
186.15,7,2016,9,28,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,150.98833333333334
81.792,7,2016,9,28,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,60.918000000000006
47.19,7,2016,9,28,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,65.01733333333334
36.784,7,2016,9,28,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,92.4708888888889
91.475,3,2017,6,16,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,40,False,False,False,False,True,False,False,False,False,False,91.475
27.192,7,2018,5,27,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,31,False,False,False,False,True,False,False,False,False,False,27.192
12.06,7,2018,5,27,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,31,False,False,False,False,True,False,False,False,False,False,15.812
144.6,5,2015,10,9,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,233.288
15.992,5,2015,10,9,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,43.178399999999996
34.44,5,2015,11,17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,50.512
321.552,5,2015,10,19,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,217.04760000000002
701.96,5,2018,11,25,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,True,False,False,False,False,False,1096.8125
19.456,4,2015,2,27,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,16.82133333333333
17.28,4,2015,12,21,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6,False,False,False,False,True,False,False,False,False,False,10.7136
31.96,4,2017,11,19,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,43.945
164.688,5,2018,11,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,107.88588888888889
166.5,5,2018,11,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,208.125
12.96,5,2018,11,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,21.384
110.96,5,2018,11,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,109.8504
99.98,5,2018,11,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,119.976
11.424,5,2018,11,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,27.336000000000002
128.124,5,2018,11,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,187.73725000000002
101.4,5,2018,11,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,64.896
5.904,5,2016,5,31,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,8.3025
173.488,5,2016,5,31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,122.5431111111111
51.56,5,2016,5,31,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,90.23
3.564,5,2016,5,31,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,16.387411764705885
13.16,7,2015,9,7,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,11.186
3.828,7,2015,9,7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,17.0984
304.99,7,2015,9,7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,490.7566363636364
18.16,6,2018,11,6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,43.41375
319.984,4,2016,6,20,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,731.392
19.68,6,2015,7,22,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,10.97309090909091
781.864,2,2017,12,2,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,684.1310000000001
30.816,2,2017,12,2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,15.652571428571429
673.344,0,2018,10,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,46,False,False,False,False,True,False,False,False,False,False,849.696
6.54,2,2018,12,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,28,False,False,False,False,True,False,False,False,False,False,8.72
572.8,3,2016,10,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,35,False,False,False,False,True,False,False,False,False,False,887.8399999999999
197.05,6,2017,8,5,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,False,False,False,False,True,False,False,False,False,False,132.305
2022.272,4,2018,1,3,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,644.5992
9.12,4,2018,1,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,12.594285714285714
38.16,0,2018,11,7,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34,False,False,False,False,True,False,False,False,False,False,11.766
1592.85,5,2017,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,34,False,False,False,False,True,False,False,False,False,False,722.47125
11.88,5,2017,1,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,34,False,False,False,False,True,False,False,False,False,False,16.387411764705885
120.0,4,2017,5,12,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,140.0
8.67,4,2017,5,12,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,40.675384615384615
4.41,2,2018,11,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,13.340250000000001
167.94,2,2018,11,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,54.86718181818182
67.8,2,2018,11,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,27.270666666666667
26.94,4,2017,5,26,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,24.374285714285715
32.04,4,2016,11,20,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,15.562285714285716
32.13,7,2017,4,22,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False,16.957500000000003
2.88,7,2017,4,22,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False,7.872
1091.93,4,2017,10,14,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,701.9549999999999
111.96,4,2017,10,14,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,244.71257142857144
26.7,2,2015,4,5,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,False,False,False,False,True,False,False,False,False,False,73.425
40.2,2,2015,4,5,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,False,False,False,False,True,False,False,False,False,False,15.812
13.89,2,2015,4,5,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,False,False,False,False,True,False,False,False,False,False,12.699428571428571
689.82,2,2015,4,5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,20,False,False,False,False,True,False,False,False,False,False,379.401
38.34,5,2017,8,6,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,15.822857142857144
9.264,2,2015,12,14,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,31.16072727272727
204.6664,4,2018,5,30,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,686.610625
1649.75,5,2017,10,14,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,1082.236
91.056,4,2015,3,14,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,59.62
54.208,7,2015,2,17,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,25.536666666666665
26.982,2,2016,8,24,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,47.968
6.912,2,2016,8,24,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,8.704
435.504,2,2016,8,24,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,676.3509090909091
81.08,4,2018,5,8,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,57.43166666666667
93.02,5,2017,2,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,96.74080000000001
323.976,6,2015,12,19,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,323.976
15.552,6,2015,12,19,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,28.512
32.592,6,2015,12,19,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,46.172000000000004
83.92,1,2018,12,5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,55.746857142857145
199.9,1,2018,12,5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,129.2686666666667
31.176,1,2018,12,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,23.9016
172.752,1,2018,12,5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,105.27075
9.296,1,2018,12,5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,11.361777777777778
12.768,1,2018,3,24,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,37.506
52.76,4,2018,7,8,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,54.86718181818182
55.616,5,2018,10,26,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,73.6912
427.644,4,2017,10,27,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,137.11759999999998
40.67,4,2017,10,27,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,27.887999999999998
33.48,4,2017,10,27,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,74.13428571428571
9.728,4,2017,10,27,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,10.716
8.856,2,2018,6,12,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False,15.967636363636364
477.666,2,2017,9,25,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,864.0135
16.9,2,2018,9,7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,37,False,False,False,False,True,False,False,False,False,False,13.655199999999999
39.96,2,2018,9,7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,37,False,False,False,False,True,False,False,False,False,False,76.72319999999999
191.968,5,2016,5,11,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,135.97733333333335
35.52,4,2016,8,6,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,53.28000000000001
6.23,4,2016,8,6,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,12.944555555555556
56.704,4,2016,8,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,156.9485714285714
369.1992,4,2016,8,6,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,411.72950000000003
1.98,4,2015,10,29,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,12,True,False,False,False,False,False,False,False,False,False,2.3364000000000003
75.88,4,2015,10,29,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,12,True,False,False,False,False,False,False,False,False,False,169.46533333333332
6.848,2,2017,6,18,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,12.554666666666668
4.626,2,2017,6,18,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,21.5109
453.6,2,2017,6,18,6,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,389.34000000000003
13.848,3,2016,5,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,11.467875
577.584,4,2016,11,10,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,718.97175
151.96,4,2016,5,30,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,44,False,False,False,False,False,False,False,False,False,True,148.161
68.432,5,2017,9,22,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,48.879999999999995
71.12,4,2016,11,28,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,63.296800000000005
3.008,4,2016,11,28,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,16.42326086956522
184.66,2,2016,12,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,27,False,False,False,False,True,False,False,False,False,False,134.538
5.312,2,2015,10,17,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,13.501333333333335
132.52,2,2017,5,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,111.90577777777779
195.64,2,2017,5,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,142.38244444444445
51.968,2,2017,5,3,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,90.944
431.976,2,2017,5,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,748.7584
224.937,2,2017,5,3,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,224.937
6.0,2,2017,5,3,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,12.5625
11.76,7,2016,6,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,13.2888
1125.488,0,2015,3,31,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,False,False,False,False,True,False,False,False,False,False,544.4730909090908
12.645,0,2015,3,31,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,False,False,False,False,True,False,False,False,False,False,23.135666666666665
4.032,0,2015,3,31,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,False,False,False,False,True,False,False,False,False,False,5.88
79.96,2,2018,7,5,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,25,False,False,False,False,True,False,False,False,False,False,56.63833333333333
6.732,0,2016,9,24,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,5.46975
33.568,0,2016,9,24,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,80.773
15.84,0,2016,9,24,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,17.82
24.424,0,2016,9,24,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,112.12836363636364
17.12,0,2016,9,24,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,33,True,False,False,False,False,False,False,False,False,False,18.22057142857143
31.56,0,2016,8,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,47.971199999999996
105.686,2,2016,5,26,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,340.78342857142854
399.54,2,2016,5,26,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,582.6625
104.93,2,2016,5,26,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,114.78057142857143
