Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2016,11,301.96,False,False,False,False,False,False,False,False,True,False,False,False,False,283
2017,12,340.704,False,False,True,False,False,False,False,False,True,False,False,False,False,284
2017,3,170.352,False,False,True,False,False,False,True,False,False,False,False,False,False,284
2015,4,127.764,True,False,False,False,False,False,False,True,False,False,False,False,False,284
2015,7,170.352,False,False,True,False,False,False,False,False,True,False,False,False,False,284
2016,6,319.41,True,False,False,False,False,False,False,False,True,False,False,False,False,284
2016,12,212.94,True,False,False,False,False,False,False,False,True,False,False,False,False,284
2015,8,7.88,False,False,False,False,False,True,False,False,False,False,False,False,False,285
2015,11,11.82,True,False,False,False,False,False,False,True,False,False,False,False,False,285
2017,12,101.12,False,False,True,False,False,False,False,False,True,False,False,False,False,286
2014,12,63.2,True,False,False,False,False,False,False,False,True,False,False,False,False,286
2017,6,30.336,False,False,False,False,False,False,False,False,True,False,False,False,False,286
2014,9,60.672,True,False,False,False,False,False,False,False,True,False,False,False,False,286
2017,7,91.008,True,False,False,False,False,False,False,False,False,True,False,False,False,286
2016,9,63.2,False,False,True,False,False,False,False,False,False,False,False,True,False,286
2015,12,14.368,False,False,True,False,False,False,False,False,True,False,False,False,False,287
2014,12,10.776,False,False,False,False,False,False,False,False,False,False,False,False,False,287
2016,5,26.94,False,False,False,False,False,False,False,False,True,False,False,False,False,287
2016,5,35.92,True,False,False,False,False,False,False,True,False,False,False,False,False,287
2016,11,14.368,True,False,False,False,False,False,False,False,False,True,False,False,False,287
2016,2,14.368,False,False,True,False,False,False,False,False,True,False,False,False,False,287
2014,8,53.88,False,False,False,False,False,False,False,False,True,False,False,False,False,287
2017,10,45.888,True,False,False,False,False,False,False,False,True,False,False,False,False,288
2014,7,43.02,False,False,True,False,False,False,False,False,False,False,True,False,False,288
2017,10,157.74,False,False,False,False,False,False,False,False,True,False,False,False,False,288
2017,3,51.264,True,False,False,True,False,False,False,False,False,False,False,False,False,289
2015,10,74.76,False,False,True,False,False,False,True,False,False,False,False,False,False,289
2016,9,25.632,True,False,False,False,False,False,False,False,False,True,False,False,False,289
2017,5,1628.82,False,True,False,False,False,False,False,False,True,False,False,False,False,290
2015,8,307.666,False,False,True,False,False,False,True,False,False,False,False,False,False,290
2015,1,452.45,True,False,False,False,False,False,False,False,True,False,False,False,False,290
2016,7,579.136,True,False,False,False,False,False,False,True,False,False,False,False,False,290
2016,11,289.568,False,True,False,False,False,False,False,False,True,False,False,False,False,290
2015,9,361.96,True,False,False,False,False,False,False,False,True,False,False,False,False,290
2016,6,1266.86,False,True,False,False,False,False,False,False,True,False,False,False,False,290
2014,8,155.456,False,True,False,False,False,False,False,False,True,False,False,False,False,291
2017,8,145.74,False,True,False,False,False,False,False,False,True,False,False,False,False,291
2015,9,194.32,False,False,False,False,False,False,False,False,True,False,False,False,False,291
2017,6,77.728,False,True,False,False,False,False,False,False,True,False,False,False,False,291
2017,12,102.018,False,False,True,False,False,False,False,False,True,False,False,False,False,291
2016,1,48.58,False,False,True,False,False,False,False,False,False,False,False,False,True,291
2015,11,186.048,True,False,False,False,False,False,False,True,False,False,False,False,False,292
2017,7,87.21,True,False,False,False,False,False,False,False,False,True,False,False,False,292
2017,12,148.257,False,False,True,False,False,False,False,False,True,False,False,False,False,292
2017,6,174.42,False,False,True,False,False,False,False,False,False,False,False,False,True,292
2015,4,523.26,False,True,False,False,False,False,False,False,True,False,False,False,False,292
2017,4,387.136,False,True,False,False,False,False,False,False,True,False,False,False,False,293
2014,3,302.45,True,False,False,True,False,False,False,False,False,False,False,False,False,293
2017,9,241.96,False,False,False,False,False,False,False,False,True,False,False,False,False,293
2017,12,1336.829,False,False,True,False,False,False,False,False,False,False,False,True,False,293
2014,1,181.47,False,False,True,False,False,False,False,False,True,False,False,False,False,293
2017,9,72.588,False,False,True,False,False,False,False,False,True,False,False,False,False,293
2017,10,217.764,False,False,True,False,False,False,False,False,True,False,False,False,False,293
2016,12,81.94,True,False,False,False,False,False,False,False,True,False,False,False,False,294
2015,12,131.104,False,True,False,False,False,False,False,False,True,False,False,False,False,294
2016,8,163.88,True,False,False,False,False,False,False,False,False,True,False,False,False,294
2016,9,163.88,False,False,True,False,False,False,False,False,False,False,False,False,True,294
2015,7,384.944,False,False,False,False,False,False,False,False,True,False,False,False,False,295
2015,8,687.4,False,False,False,False,False,False,False,False,True,False,False,False,False,295
2016,11,339.92,False,True,False,False,False,False,False,False,True,False,False,False,False,296
2017,1,84.98,False,False,True,False,False,False,False,False,False,False,False,False,True,296
2017,8,183.372,False,False,False,False,False,False,False,False,False,False,False,False,False,297
2016,9,523.92,True,False,False,False,False,False,False,True,False,False,False,False,False,297
2017,10,314.352,True,False,False,False,False,False,False,True,False,False,False,False,False,297
2014,1,333.999,False,False,True,False,False,False,False,False,False,False,False,True,False,297
2017,10,556.665,False,False,True,False,False,False,False,False,False,False,False,True,False,297
2014,9,362.94,True,False,False,False,False,False,False,False,True,False,False,False,False,298
2014,10,616.998,False,False,True,False,False,False,True,False,False,False,False,False,False,298
2017,6,514.165,False,False,True,False,False,False,True,False,False,False,False,False,False,298
2015,11,290.352,False,True,False,False,False,False,False,False,True,False,False,False,False,298
2016,12,205.666,False,False,True,False,False,False,False,False,True,False,False,False,False,298
2016,10,120.98,True,False,False,False,False,False,False,False,True,False,False,False,False,298
2014,4,308.499,False,False,True,False,False,False,False,False,True,False,False,False,False,298
2014,3,205.666,False,False,True,False,False,False,False,False,False,False,False,True,False,298
2017,4,102.833,False,False,True,False,False,False,False,False,True,False,False,False,False,298
2016,8,241.96,False,False,False,False,False,False,False,False,True,False,False,False,False,298
2016,3,301.47,True,False,False,False,False,False,False,False,True,False,False,False,False,299
2015,5,1406.86,False,False,True,False,False,False,False,False,True,False,False,False,False,299
2015,11,683.332,False,False,True,False,False,False,False,False,True,False,False,False,False,299
2015,11,512.499,False,False,True,False,False,False,False,False,False,False,True,False,False,299
2015,1,1352.3976,False,False,False,False,False,False,False,False,True,False,False,False,False,300
2014,9,300.5328,False,False,False,False,False,True,False,False,False,False,False,False,False,300
2016,3,176.784,True,False,False,False,False,False,False,False,True,False,False,False,False,300
2014,6,353.568,True,False,False,False,False,False,False,True,False,False,False,False,False,300
2014,12,883.92,True,False,False,False,False,False,False,True,False,False,False,False,False,300
2016,6,353.568,True,False,False,False,False,False,False,True,False,False,False,False,False,300
2017,11,723.92,False,True,False,False,False,False,False,False,True,False,False,False,False,301
2015,8,369.1992,False,False,False,False,False,True,False,False,False,False,False,False,False,301
2015,11,246.1328,False,False,False,False,False,False,False,False,True,False,False,False,False,301
2017,10,307.666,False,False,True,False,False,False,False,False,False,False,False,True,False,301
2017,6,409.9992,False,False,False,False,False,False,False,False,True,False,False,False,False,302
2016,11,956.6648,False,False,False,False,False,True,False,False,False,False,False,False,False,302
2016,9,956.6648,False,False,False,False,False,False,False,False,True,False,False,False,False,302
2017,11,321.568,True,False,False,False,False,False,False,True,False,False,False,False,False,302
2015,8,301.47,True,False,False,False,False,False,False,False,False,True,False,False,False,302
2016,8,5.344,False,False,False,False,False,True,False,False,False,False,False,False,False,303
2014,11,20.04,False,False,True,False,False,False,True,False,False,False,False,False,False,303
2015,8,10.02,True,False,False,False,False,False,False,True,False,False,False,False,False,303
2016,5,10.02,True,False,False,False,False,False,False,True,False,False,False,False,False,303
2017,12,13.36,False,False,True,False,False,False,False,False,True,False,False,False,False,303
2017,11,24.048,True,False,False,False,False,False,False,False,False,True,False,False,False,303
2017,10,637.896,True,False,False,False,False,False,False,False,True,False,False,False,False,304
2017,8,1488.424,True,False,False,False,False,False,False,False,True,False,False,False,False,304
2016,7,2430.08,False,True,False,False,False,False,False,False,True,False,False,False,False,304
2017,12,607.52,False,False,False,False,False,False,False,False,True,False,False,False,False,304
2016,3,637.896,False,False,False,False,False,False,False,False,True,False,False,False,False,304
2016,12,563.92,False,False,True,False,False,False,False,False,True,False,False,False,False,305
2014,12,338.352,False,False,True,False,False,False,False,False,True,False,False,False,False,305
2015,6,197.372,False,False,False,False,False,False,False,False,True,False,False,False,False,305
2016,7,253.764,True,False,False,False,False,False,False,True,False,False,False,False,False,305
2017,12,1141.938,True,False,False,False,False,False,False,True,False,False,False,False,False,305
2015,11,225.568,False,False,True,False,False,False,False,False,False,False,True,False,False,305
2015,2,1268.82,True,False,False,False,False,False,False,False,True,False,False,False,False,305
2016,9,155.372,True,False,False,True,False,False,False,False,False,False,False,False,False,306
2015,7,266.352,False,False,True,False,False,False,False,False,True,False,False,False,False,306
2017,1,310.744,False,False,False,False,False,False,False,False,True,False,False,False,False,306
2016,10,599.292,True,False,False,False,False,False,False,True,False,False,False,False,False,306
2015,6,332.94,False,True,False,False,False,False,False,False,True,False,False,False,False,306
2017,9,177.568,False,False,True,False,False,False,False,False,False,False,False,False,True,306
2015,12,275.058,False,False,False,False,False,True,False,False,False,False,False,False,False,307
2017,1,419.136,False,True,False,False,False,False,False,False,True,False,False,False,False,307
2016,5,366.744,False,False,False,False,False,False,False,False,True,False,False,False,False,308
2017,5,261.96,True,False,False,False,False,False,False,False,True,False,False,False,False,308
2016,12,458.43,True,False,False,True,False,False,False,False,False,False,False,False,False,308
2016,11,104.784,False,False,True,False,False,False,False,False,True,False,False,False,False,308
2017,9,419.136,False,True,False,False,False,False,False,False,True,False,False,False,False,308
2014,10,589.41,True,False,False,False,False,False,False,True,False,False,False,False,False,308
2017,9,589.41,True,False,False,False,False,False,False,True,False,False,False,False,False,308
2015,3,366.744,False,False,False,False,False,False,False,False,True,False,False,False,False,308
2015,11,523.92,False,True,False,False,False,False,False,False,True,False,False,False,False,308
2014,10,1628.82,True,False,False,False,False,False,False,False,True,False,False,False,False,309
2017,10,579.136,False,False,True,False,False,False,False,False,True,False,False,False,False,309
2016,9,242.94,False,False,False,False,True,False,False,False,False,False,False,False,False,310
2015,12,364.41,True,False,False,False,False,False,False,False,True,False,False,False,False,310
2016,10,56.686,False,False,False,False,False,True,False,False,False,False,False,False,False,310
2017,10,145.764,True,False,False,False,False,False,False,True,False,False,False,False,False,310
2017,9,113.372,True,False,False,False,False,False,False,False,False,True,False,False,False,310
2015,9,129.568,False,False,True,False,False,False,False,False,False,False,False,True,False,310
2014,7,259.136,False,False,True,False,False,False,False,False,True,False,False,False,False,310
2014,11,392.94,False,False,False,False,False,False,False,False,True,False,False,False,False,311
2017,11,209.568,False,True,False,False,False,False,False,False,True,False,False,False,False,311
2017,5,314.352,False,True,False,False,False,False,False,False,True,False,False,False,False,311
2015,6,117.882,True,False,False,False,False,False,False,True,False,False,False,False,False,311
2017,5,458.43,True,False,False,False,False,False,False,False,False,True,False,False,False,311
2014,3,314.352,False,False,True,False,False,False,False,False,True,False,False,False,False,311
2015,10,392.94,False,True,False,False,False,False,False,False,True,False,False,False,False,311
2015,11,1448.82,True,False,False,False,False,False,False,False,True,False,False,False,False,312
2014,9,579.528,True,False,False,False,False,False,False,True,False,False,False,False,False,312
2016,4,434.646,True,False,False,False,False,False,False,True,False,False,False,False,False,312
2017,12,1159.056,False,False,True,False,False,False,False,False,True,False,False,False,False,312
2016,3,563.43,False,False,False,False,False,False,False,False,True,False,False,False,False,312
2016,9,350.98,False,True,False,False,False,False,False,False,True,False,False,False,False,313
2017,11,701.96,False,True,False,False,False,False,False,False,True,False,False,False,False,313
2014,12,2807.84,False,False,False,False,False,False,False,False,True,False,False,False,False,313
2014,12,1403.92,False,False,True,False,False,False,False,False,True,False,False,False,False,313
2017,12,701.96,False,True,False,False,False,False,False,False,True,False,False,False,False,313
2015,10,842.352,False,False,True,False,False,False,False,False,False,False,True,False,False,313
2016,10,1403.92,False,False,True,False,False,False,False,False,False,False,False,True,False,313
2015,7,561.568,False,False,True,False,False,False,False,False,False,False,False,False,True,313
2017,7,163.764,True,False,False,False,False,False,False,True,False,False,False,False,False,314
2014,3,436.704,False,False,True,False,False,False,False,False,False,False,False,False,True,314
2017,1,302.67,False,False,False,False,False,False,False,False,True,False,False,False,False,315
2016,10,242.136,False,False,True,False,False,False,True,False,False,False,False,False,False,315
2016,7,403.56,False,False,False,False,False,False,False,False,True,False,False,False,False,315
2017,9,90.801,True,False,False,False,False,False,False,True,False,False,False,False,False,315
2017,7,302.67,False,False,False,False,False,False,False,False,True,False,False,False,False,315
2014,10,605.34,False,True,False,False,False,False,False,False,True,False,False,False,False,315
2017,11,233.058,False,False,False,False,False,False,False,False,True,False,False,False,False,316
2016,5,388.43,False,False,False,False,False,False,False,False,True,False,False,False,False,316
2014,11,155.372,False,False,False,False,False,True,False,False,False,False,False,False,False,316
2015,9,199.764,True,False,False,False,False,False,False,True,False,False,False,False,False,316
2015,8,110.98,True,False,False,False,False,False,False,False,True,False,False,False,False,316
2016,8,532.704,False,False,True,False,False,False,False,False,False,False,False,False,True,316
2017,11,155.372,True,False,False,False,False,False,False,False,True,False,False,False,False,316
2014,6,170.058,True,False,False,False,False,False,False,False,True,False,False,False,False,317
2016,11,194.352,False,False,True,False,False,False,True,False,False,False,False,False,False,317
2015,11,396.802,True,False,False,False,False,False,False,False,True,False,False,False,False,317
2014,9,340.116,False,False,False,False,False,False,False,False,True,False,False,False,False,317
2017,12,113.372,False,False,False,False,False,False,False,False,True,False,False,False,False,317
2017,8,388.704,False,False,True,False,False,False,False,False,False,False,False,False,True,317
2014,12,64.784,False,True,False,False,False,False,False,False,True,False,False,False,False,317
2014,9,161.96,False,False,False,False,False,False,False,False,True,False,False,False,False,317
2016,2,10.56,True,False,False,False,False,False,False,False,True,False,False,False,False,318
2016,4,7.04,False,True,False,True,False,False,False,False,False,False,False,False,False,318
2014,8,4.224,False,False,True,False,False,False,False,False,True,False,False,False,False,318
2017,7,8.8,False,True,False,False,False,False,False,False,True,False,False,False,False,318
2015,7,5.28,False,False,True,False,False,False,False,False,False,False,False,True,False,318
2014,9,200.795,False,False,False,False,False,True,False,False,False,False,False,False,False,319
2015,12,1548.99,True,False,False,False,False,False,False,False,True,False,False,False,False,319
2015,9,344.22,True,False,False,False,False,False,False,True,False,False,False,False,False,319
2017,11,2065.32,True,False,False,False,False,False,False,False,False,True,False,False,False,319
2017,5,286.85,False,False,True,False,False,False,False,False,False,False,False,False,True,319
2014,4,401.59,False,False,False,False,False,True,False,False,False,False,False,False,False,320
2017,9,344.22,True,False,False,False,False,False,False,False,True,False,False,False,False,320
2014,4,172.11,True,False,False,False,False,False,False,False,True,False,False,False,False,320
2015,11,4404.9,True,False,False,False,False,False,False,False,True,False,False,False,False,321
2016,9,2396.2656,False,False,False,False,False,True,False,False,False,False,False,False,False,321
2017,6,1497.666,False,False,True,False,False,False,True,False,False,False,False,False,False,321
2015,9,4228.704,True,False,False,False,False,False,False,True,False,False,False,False,False,321
2015,9,3083.43,True,False,False,False,False,False,False,False,False,True,False,False,False,321
2015,5,665.88,False,False,True,False,False,False,False,False,True,False,False,False,False,322
2014,2,332.94,False,False,False,False,False,False,False,False,True,False,False,False,False,322
2016,9,532.704,True,False,False,False,False,False,False,False,True,False,False,False,False,322
2016,6,266.352,False,False,True,False,False,False,False,False,True,False,False,False,False,322
2017,12,266.352,False,False,False,False,False,False,False,False,True,False,False,False,False,322
2015,11,170.98,True,False,False,False,False,False,False,False,True,False,False,False,False,323
2015,3,512.94,False,False,False,False,False,False,False,False,True,False,False,False,False,323
2014,9,435.999,False,False,True,False,False,False,False,False,False,False,True,False,False,323
2014,7,1367.84,False,False,True,False,False,False,False,False,False,False,False,False,True,323
2015,12,160.98,False,False,False,False,True,False,False,False,False,False,False,False,False,324
2017,10,328.3992,False,False,False,False,False,False,False,False,True,False,False,False,False,324
2016,7,662.88,False,False,True,False,False,False,False,False,True,False,False,False,False,325
2016,4,1325.76,False,False,True,False,False,False,False,False,True,False,False,False,False,325
2014,12,662.88,False,True,False,False,False,False,False,False,True,False,False,False,False,325
2015,12,883.84,False,False,True,False,False,False,False,False,True,False,False,False,False,325
2014,9,966.7,False,False,False,False,False,True,False,False,False,False,False,False,False,325
2015,7,441.92,False,False,True,False,False,False,False,False,True,False,False,False,False,325
2017,11,1242.9,True,False,False,False,False,False,False,True,False,False,False,False,False,325
2016,3,386.68,True,False,False,False,False,False,False,False,False,True,False,False,False,325
2017,11,828.6,False,False,False,False,False,False,False,False,True,False,False,False,False,325
2015,11,883.84,False,False,True,False,False,False,False,False,True,False,False,False,False,325
2014,9,1740.06,False,False,False,False,False,False,False,False,True,False,False,False,False,325
2014,12,1325.76,False,False,True,False,False,False,False,False,False,False,True,False,False,325
2017,5,220.96,False,False,True,False,False,False,False,False,False,False,False,False,True,325
2017,3,89.768,False,False,False,False,False,False,False,False,False,False,False,False,False,326
2016,10,102.592,False,True,False,False,False,False,False,False,True,False,False,False,False,326
2017,9,512.96,True,False,False,False,False,False,False,False,True,False,False,False,False,326
2014,11,37.296,False,False,False,False,False,False,False,False,True,False,False,False,False,327
2017,5,26.64,False,False,False,False,True,False,False,False,False,False,False,False,False,327
2017,8,74.592,False,False,False,False,False,True,False,False,False,False,False,False,False,327
2015,4,63.936,False,False,True,False,False,False,False,False,False,False,True,False,False,327
2017,5,42.624,False,False,True,False,False,False,False,False,False,False,False,False,True,327
2017,11,486.368,False,False,True,False,False,False,False,False,True,False,False,False,False,328
2014,4,1215.92,False,True,False,False,False,False,False,False,True,False,False,False,False,328
2015,10,364.776,False,False,True,False,False,False,True,False,False,False,False,False,False,328
2017,2,455.97,True,False,False,False,False,False,False,False,True,False,False,False,False,328
2016,12,455.97,False,False,True,False,False,False,False,False,True,False,False,False,False,328
2017,4,1048.35,True,False,False,False,False,False,False,False,True,False,False,False,False,329
2016,8,244.615,True,False,False,False,False,False,False,False,True,False,False,False,False,329
2015,10,209.67,True,False,False,False,False,False,False,False,True,False,False,False,False,329
2016,12,1747.25,False,False,True,False,False,False,False,False,False,False,False,False,True,329
2014,8,489.23,False,False,False,False,False,False,False,False,True,False,False,False,False,329
2014,8,500.24,False,True,False,False,False,False,False,False,True,False,False,False,False,330
2014,11,69.264,True,False,False,False,False,False,False,True,False,False,False,False,False,330
2017,12,188.552,True,False,False,False,False,False,False,False,False,True,False,False,False,330
2014,7,123.136,False,False,True,False,False,False,False,False,False,False,False,False,True,330
2015,11,715.2,True,False,False,False,False,False,False,False,True,False,False,False,False,331
2017,5,476.8,False,False,False,False,True,False,False,False,False,False,False,False,False,331
2014,11,381.44,False,False,True,False,False,False,True,False,False,False,False,False,False,331
2015,11,190.72,False,False,True,False,False,False,True,False,False,False,False,False,False,331
2015,7,1931.04,True,False,False,False,False,False,False,True,False,False,False,False,False,331
2017,6,858.24,True,False,False,False,False,False,False,True,False,False,False,False,False,331
2015,11,572.16,False,False,True,False,False,False,False,False,True,False,False,False,False,331
2014,12,572.16,False,False,True,False,False,False,False,False,False,False,True,False,False,331
2017,7,298.116,False,False,False,False,False,False,False,False,True,False,False,False,False,332
2016,3,99.372,False,False,False,False,False,True,False,False,False,False,False,False,False,332
2014,7,170.352,False,False,True,False,False,False,False,False,False,False,False,True,False,332
2017,11,70.98,False,False,True,False,False,False,False,False,True,False,False,False,False,332
2016,7,177.45,True,False,False,False,False,False,False,False,True,False,False,False,False,333
2015,10,35.49,True,False,False,True,False,False,False,False,False,False,False,False,False,333
2016,3,241.332,False,False,False,False,False,False,False,False,True,False,False,False,False,333
2015,10,120.666,False,False,True,False,False,False,True,False,False,False,False,False,False,333
2014,1,141.96,False,False,False,False,False,False,False,False,True,False,False,False,False,333
2015,3,141.96,False,False,True,False,False,False,False,False,False,False,False,False,True,333
2016,9,198.744,False,False,False,False,False,False,False,False,False,False,False,False,False,334
2016,10,120.666,False,False,True,False,False,False,False,False,True,False,False,False,False,334
2017,4,482.664,False,False,True,False,False,False,False,False,False,False,False,True,False,334
2015,11,145.764,False,False,True,False,False,False,False,False,True,False,False,False,False,335
2017,4,220.2656,False,False,False,False,False,False,False,False,True,False,False,False,False,335
2016,4,388.704,True,False,False,False,False,False,False,True,False,False,False,False,False,335
2017,5,241.96,False,True,False,False,False,False,False,False,True,False,False,False,False,336
2015,9,411.332,False,False,True,False,False,False,False,False,False,False,True,False,False,336
2014,11,411.332,False,False,True,False,False,False,False,False,False,False,False,True,False,336
2015,7,195.466,False,False,True,False,False,False,False,False,True,False,False,False,False,337
2016,9,344.94,True,False,False,False,False,False,False,False,True,False,False,False,False,337
2016,8,156.3728,False,False,False,False,False,False,False,False,True,False,False,False,False,337
2017,12,459.92,False,False,False,False,False,False,False,False,True,False,False,False,False,337
2014,11,275.952,True,False,False,False,False,False,False,True,False,False,False,False,False,337
2017,11,183.968,True,False,False,False,False,False,False,True,False,False,False,False,False,337
2015,9,293.199,False,False,True,False,False,False,False,False,False,False,True,False,False,337
2016,12,781.864,False,False,False,False,False,True,False,False,False,False,False,False,False,338
2015,8,586.398,False,False,True,False,False,False,False,False,False,False,False,True,False,338
2015,9,61.96,False,True,False,False,False,False,False,False,True,False,False,False,False,339
2017,4,198.272,False,True,False,False,False,False,False,False,True,False,False,False,False,339
2014,1,61.96,True,False,False,False,False,False,False,False,False,True,False,False,False,339
2015,12,359.058,False,False,False,False,False,False,False,False,False,False,False,False,False,340
2017,6,435.999,False,False,True,False,False,False,True,False,False,False,False,False,False,340
2014,1,290.666,False,False,True,False,False,False,False,False,True,False,False,False,False,340
2016,11,341.96,False,False,False,False,False,False,False,False,True,False,False,False,False,340
2017,3,257.568,True,False,False,False,False,False,False,True,False,False,False,False,False,341
2016,9,273.666,False,False,True,False,False,False,False,False,True,False,False,False,False,341
2015,6,482.94,True,False,False,False,False,False,False,False,True,False,False,False,False,341
2016,1,451.136,False,True,False,False,False,False,False,False,True,False,False,False,False,342
2015,12,359.499,False,False,True,False,False,False,False,False,False,False,False,True,False,342
2017,11,359.499,False,False,True,False,False,False,False,False,False,False,False,True,False,342
2015,7,704.9,False,False,True,False,False,False,False,False,False,False,False,False,True,342
2014,5,290.666,False,False,True,False,False,False,True,False,False,False,False,False,False,343
2016,6,136.784,True,False,False,False,False,False,False,True,False,False,False,False,False,343
2015,3,359.058,False,False,False,False,False,False,False,False,True,False,False,False,False,343
2014,12,341.96,True,False,False,False,False,False,False,False,True,False,False,False,False,343
2014,11,1025.88,True,False,False,False,False,False,False,False,True,False,False,False,False,343
2017,5,623.4648,False,False,False,False,False,False,False,False,True,False,False,False,False,344
2017,2,89.0664,False,False,False,False,False,True,False,False,False,False,False,False,False,344
2014,11,222.666,False,False,True,False,False,False,False,False,False,False,False,True,False,344
2017,8,91.92,True,False,False,False,False,False,False,False,True,False,False,False,False,345
2016,12,183.84,False,False,True,False,False,False,True,False,False,False,False,False,False,345
2017,9,114.9,True,False,False,False,False,False,False,True,False,False,False,False,False,345
2017,6,14.224,False,False,False,False,False,False,False,False,False,False,False,False,False,346
2015,11,71.12,True,False,False,True,False,False,False,False,False,False,False,False,False,346
2015,9,106.68,False,False,True,False,False,False,True,False,False,False,False,False,False,346
2015,1,53.34,False,False,False,False,False,False,False,False,True,False,False,False,False,346
2016,4,71.12,False,False,False,False,False,False,False,False,True,False,False,False,False,346
2016,10,45.568,False,True,False,False,False,False,False,False,True,False,False,False,False,347
2014,9,142.4,False,True,False,False,False,False,False,False,True,False,False,False,False,347
2014,6,56.96,True,False,False,False,False,False,False,True,False,False,False,False,False,347
2015,12,113.92,True,False,False,False,False,False,False,True,False,False,False,False,False,347
2016,12,22.784,False,False,True,False,False,False,False,False,True,False,False,False,False,347
2014,8,85.44,False,False,True,False,False,False,False,False,False,False,False,True,False,347
2014,9,117.36,True,False,False,False,False,False,False,True,False,False,False,False,False,348
2017,8,88.02,True,False,False,False,False,False,False,True,False,False,False,False,False,348
2017,12,58.68,True,False,False,False,False,False,False,True,False,False,False,False,False,348
2014,10,93.888,True,False,False,False,False,False,False,False,True,False,False,False,False,348
2017,8,64.96,False,False,False,False,False,False,False,False,False,False,False,False,False,349
2015,12,77.952,False,True,False,False,False,False,False,False,True,False,False,False,False,349
2014,9,103.936,True,False,False,False,False,False,False,False,False,True,False,False,False,349
2014,10,129.92,True,False,False,False,False,False,False,False,False,True,False,False,False,349
2017,4,64.96,False,False,True,False,False,False,False,False,False,False,False,True,False,349
2015,6,60.84,False,True,False,False,False,False,False,False,True,False,False,False,False,350
2015,6,48.672,False,True,False,False,False,False,False,False,True,False,False,False,False,350
2014,9,40.56,False,False,False,False,False,False,False,False,True,False,False,False,False,350
2015,9,60.84,False,False,True,False,False,False,False,False,True,False,False,False,False,350
2016,3,354.9,True,False,False,False,False,False,False,False,True,False,False,False,False,351
2016,9,347.802,False,False,False,False,False,False,False,False,True,False,False,False,False,351
2015,3,99.372,True,False,False,False,False,False,False,False,True,False,False,False,False,351
2014,6,170.352,False,True,False,False,False,False,False,False,True,False,False,False,False,351
2014,7,63.882,True,False,False,False,False,False,False,False,True,False,False,False,False,351
2016,9,99.372,True,False,False,True,False,False,False,False,False,False,False,False,False,351
2015,12,283.92,False,True,False,False,False,False,False,False,True,False,False,False,False,351
2015,11,283.92,False,False,True,False,False,False,False,False,True,False,False,False,False,351
2015,5,127.764,True,False,False,False,False,False,False,True,False,False,False,False,False,351
2016,11,347.802,True,False,False,False,False,False,False,False,False,True,False,False,False,351
2017,7,198.744,True,False,False,False,False,False,False,False,False,True,False,False,False,351
2016,12,248.43,False,False,False,False,False,False,False,False,True,False,False,False,False,351
2017,5,681.408,False,False,True,False,False,False,False,False,False,False,False,True,False,351
2017,12,141.96,False,True,False,False,False,False,False,False,True,False,False,False,False,351
2017,6,191.646,True,False,False,False,False,False,False,False,True,False,False,False,False,351
2015,7,4.928,False,True,False,False,False,False,False,False,True,False,False,False,False,352
2017,3,21.56,False,False,True,False,False,False,False,False,True,False,False,False,False,352
2015,7,4.928,False,True,False,False,False,False,False,False,True,False,False,False,False,352
2015,12,6.16,False,True,False,False,False,False,False,False,True,False,False,False,False,352
2017,4,12.32,False,True,False,False,False,False,False,False,True,False,False,False,False,352
2014,12,6.16,False,False,True,False,False,False,False,False,False,False,True,False,False,352
2017,9,9.24,False,False,True,False,False,False,False,False,False,False,False,True,False,352
2016,6,12.544,False,False,False,False,False,False,False,False,True,False,False,False,False,353
2017,6,17.92,True,False,False,False,False,False,False,False,True,False,False,False,False,353
2014,4,8.96,False,True,False,False,False,False,False,False,True,False,False,False,False,353
2017,10,7.168,True,False,False,False,False,False,False,False,False,True,False,False,False,353
2014,9,9.96,False,False,False,False,False,False,False,False,True,False,False,False,False,354
2017,2,3.984,False,False,False,False,False,True,False,False,False,False,False,False,False,354
2016,4,9.96,True,False,False,False,False,False,False,False,True,False,False,False,False,354
2016,11,19.92,True,False,False,False,False,False,False,False,True,False,False,False,False,354
2014,6,3.984,True,False,False,False,False,False,False,False,False,True,False,False,False,354
2014,12,24.9,False,False,True,False,False,False,False,False,False,False,False,True,False,354
2014,11,23.88,False,False,True,False,False,False,False,False,True,False,False,False,False,355
2016,6,11.688,False,False,False,False,False,False,False,False,False,False,False,False,False,355
2015,12,29.22,False,False,True,False,False,False,False,False,True,False,False,False,False,355
2017,12,19.104,False,True,False,False,False,False,False,False,True,False,False,False,False,355
2017,12,15.92,False,False,False,False,False,False,False,False,True,False,False,False,False,355
2016,7,9.552,False,False,False,False,False,True,False,False,False,False,False,False,False,355
2016,8,9.552,False,False,False,False,False,True,False,False,False,False,False,False,False,355
2014,11,6.368,False,False,False,False,False,False,False,False,True,False,False,False,False,355
2017,6,31.168,False,True,False,False,False,False,False,False,True,False,False,False,False,355
